,0
370,-6.0095844
371,-4.129037
372,-1.5299819
373,-6.8658385
374,-6.8789954
375,-5.3170385
376,-4.7605515
377,-3.3539271
378,-6.617127
379,-3.3301609
380,-6.080445
381,-6.3626575
382,-7.971958
383,-5.111039
384,-6.1964116
385,-5.954497
386,-6.2893996
387,-5.626575
388,-5.454908
389,-4.6310363
390,-3.8228078
391,-4.863856
392,-2.4156904
393,-3.2525785
394,-1.7441666
395,-2.3186195
396,-3.2908401
397,-3.869556
398,-2.6095982
399,0.995613
400,-1.0588923
401,0.015421914
402,-0.8499203
403,0.6754698
404,-2.4047866
405,-3.9288344
406,-6.2968864
407,-5.56492
408,-7.328248
409,-7.07692
410,-7.7453594
411,-7.784514
412,-6.5457206
413,-6.5697308
414,-6.4245763
415,-5.8747325
416,-4.4385834
417,-6.8367624
418,-5.027936
419,-6.504074
420,-7.3703885
421,-10.699577
422,-7.297635
423,-9.994494
424,-7.482102
425,-5.166289
426,-9.098908
427,-8.137972
428,-5.1817665
429,-8.397327
430,-6.823506
431,-5.0927672
432,-5.488996
433,-6.077833
434,-5.4406214
435,-5.9473944
436,-3.8904839
437,-5.150614
438,-4.942719
439,-7.0946884
440,-6.3083196
441,-4.3401213
442,-6.269919
443,-4.8727956
444,-5.942682
445,-5.473572
446,-4.963522
447,-6.9185495
448,-5.477825
449,-5.814602
450,-5.6697235
451,-2.0448427
452,-2.706226
453,-7.691198
454,-7.242863
455,-5.5088687
456,-7.240045
457,-8.644176
458,-7.9629793
459,-8.082775
460,-5.6803894
461,-5.238274
462,-6.486116
463,-6.5099444
464,-7.948083
465,-8.314742
466,-6.5449843
467,-6.9887357
468,-8.478395
469,-6.148372
470,-6.1094112
471,-6.087141
472,-7.1759014
473,-7.6363893
474,-3.4200094
475,-5.639623
476,-6.4822884
477,-8.419552
478,-6.4798217
479,-7.101919
480,-6.2293196
481,-7.4991255
482,-8.025962
483,-5.9912195
484,-7.9457493
485,-7.097142
486,-6.9693236
487,-8.166838
488,-6.0973315
489,-6.636582
490,-7.022625
491,-8.906767
492,-7.224051
493,-6.7320275
494,-8.070815
495,-7.8099813
496,-7.7785993
497,-7.1878767
498,-9.172521
499,-9.703642
