#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
492375000,-234194.44591380795,66373.42463937053,-167821.02127443743,301.7192566946858,301.1789157117115,229
492380000,-234226.4474960894,64975.553742219614,-169250.89375386978,295.36483743223096,301.0859930065686,229
492385000,-234440.54537268193,65974.43837626046,-168466.10699642147,299.9055512939017,301.5912216082556,229
492390000,-233191.74468735186,65718.81272833666,-167472.9319590152,298.74353229453976,302.1389842425841,229
492395000,-233644.77528518694,65055.221660334384,-168589.55362485256,295.7269905856445,301.5012658402121,229
492400000,-232906.73198503512,65429.46225229185,-167477.26973274327,297.4282075085906,303.11443021985554,229
492405000,-234383.38394188927,65926.38086745552,-168457.00307443377,299.68709223571676,301.7082510169935,229
492410000,-232805.94608635362,65580.89426671842,-167225.0518196352,298.1165847481381,302.91335105048086,229
492415000,-233815.9959602356,65959.53753171141,-167856.4584285242,299.83781527205423,302.92462490846697,229
492420000,-233686.12957655033,65805.8567928801,-167880.27278367023,299.13921581691983,302.5486207778968,229
492425000,-234270.3539158604,65560.37486397033,-168709.97905189008,298.0233079739079,301.025751247504,229
492430000,-233719.0745135306,65047.9463028459,-168671.1282106847,295.6939183814372,301.6240786697902,229
492435000,-233015.91906062793,65743.58096941968,-167272.33809120825,298.85612337040794,303.8016071490118,229
492440000,-234759.4961720924,65758.46963704884,-169001.02653504355,298.92380403860693,299.36520202391597,229
492445000,-234882.03790275357,64973.07203268516,-169908.9658700684,295.3535561165517,298.92005267777336,229
492450000,-232955.47596636158,65934.67360893206,-167020.80235742952,299.7247892478547,305.11944799226336,229
492455000,-233808.00721316715,65821.07290574966,-167986.93430741748,299.20838498047783,302.922936175335,229
492460000,-233637.53135578078,65559.38774719532,-168078.14360858547,298.01882075419235,301.0365047311633,229
492465000,-232970.85062059877,65678.70030060597,-167292.1503199928,298.56118985937263,303.7364807904203,229
492470000,-233656.15020137583,66212.0775233506,-167444.07267802523,300.9858075442183,300.92630241446517,229
492475000,-233956.46892739274,65210.56840881612,-168745.90051857661,296.4331633609158,300.6941566021119,229
492480000,-233594.2707265881,66313.19454250264,-167281.07618408545,301.44546367953905,301.9485993733804,229
492485000,-233528.5555481459,66196.16123371152,-167332.39431443438,300.9134555282521,301.9806871455027,229
492490000,-233454.9482029532,65117.78276797151,-168337.1654349817,296.0113798724235,302.83802208335084,229
492495000,-232756.5481345742,65780.65165075037,-166975.89648382383,299.02463868323133,303.25481507950246,229
492500000,-233956.5703581581,65579.63297638041,-168376.93738177768,298.11085119460625,300.51291421140075,229
492505000,-233772.33882373665,65468.90142279549,-168303.43740094115,297.607489461777,301.8639165267364,229
492510000,-233378.6675313271,65261.450196623744,-168117.21733470337,296.66446098161305,302.0012720364976,229
492515000,-233391.59602731233,65478.56161739689,-167913.03440991545,297.6514026205524,302.94712721536587,229
492520000,-234000.47506487416,65247.2313963247,-168753.24366854946,296.5998253856553,301.2673338555044,229
492525000,-232695.92361106747,66046.21726661688,-166649.7063444506,300.2318426305681,303.68775683196355,229
492530000,-233239.8322035796,64898.872442395426,-168340.95976118417,295.0162608006794,302.89292665300985,229
492535000,-234365.62735814508,65991.33393512858,-168374.2934230165,299.982354856334,302.84864815365444,229
492540000,-233201.36610559048,65106.162791454815,-168095.20331413567,295.95855796822804,303.58334488704514,229
492545000,-232585.856012702,65557.77582657532,-167028.08018612667,298.01149331110867,304.9855163285183,229
492550000,-232276.0225087232,65501.504144991515,-166774.51836373168,297.75569439712046,303.4467889762951,229
492555000,-234104.9135751354,65559.56451610324,-168545.34905903216,298.01962430747886,300.75780604389365,229
492560000,-233906.48404880078,64744.499503035564,-169161.9845457652,294.31451475140585,301.41450596307294,229
492565000,-233828.35863260715,65940.837099717,-167887.52153289015,299.75280714610807,301.48887555762127,229
492570000,-233325.77056657523,65316.08304473723,-168009.687521838,296.91281011251107,301.8927188854498,229
492575000,-233928.42994840024,65883.70826723054,-168044.7216811697,299.4931118091972,302.46625307888826,229
492580000,-233460.44819110166,65706.80606315401,-167753.64212794765,298.68895258716486,303.6840495094566,229
492585000,-233760.12475699023,65494.12931665522,-168265.995440335,297.7221700199173,302.0262989724019,229
492590000,-233849.2110259165,65560.09920951526,-168289.11181640124,298.02205490827595,301.0654566502909,229
492595000,-232934.86482088896,66406.81119093957,-166528.0536299494,301.8710247491103,303.71548014497114,229
492600000,-233638.91529978462,65012.63315276813,-168626.2821470165,295.5333924261937,301.40614848976674,229
492605000,-233656.92191713164,65609.41872991587,-168047.50318721577,298.2462507986743,300.99715198579867,229
492610000,-233044.20179679757,65839.44579331228,-167204.7560034853,299.29190416016223,303.21291043993955,229
492615000,-234369.42729289713,65465.222334685706,-168904.20495821143,297.59076512163887,301.3486636625725,229
492620000,-232852.89012616803,65621.38518078125,-167231.50494538678,298.30064770044623,302.2666189339384,229
492625000,-233130.84580038604,66072.83614130947,-167058.00965907658,300.35284628722644,301.5279511968495,229
492630000,-232551.27125880402,65182.37037859438,-167368.90088020964,296.30498120420197,303.80504893020435,229
492635000,-233571.2472340765,65320.49275627744,-168250.75447779906,296.93285570900366,302.5122995436878,229
492640000,-233484.75255293725,65923.49046714243,-167561.26208579482,299.67395310000467,303.5439434220713,229
492645000,-233327.73653102573,65033.10013577179,-168294.63639525394,295.6264309115845,303.07618710083113,229
492650000,-233704.67071643076,65913.16030102316,-167791.5104154076,299.6269943953729,300.7012857018103,229
492655000,-233735.41801425675,65453.87824092223,-168281.53977333452,297.53919732086945,303.1804040909694,229
492660000,-233338.96222296963,65715.8305045375,-167623.13171843212,298.72997574908703,304.4379236543019,229
492665000,-233727.93525189208,65647.52657055098,-168080.4086813411,298.4194808137464,302.2412008705688,229
492670000,-233400.93080903636,64932.81988059463,-168468.11092844175,295.1705785246149,302.54095151908,229
492675000,-233702.73512835684,64887.79854999375,-168814.9365783631,294.96592127695726,301.2472872081797,229
492680000,-233711.6060440566,65013.20687648351,-168698.39916757308,295.53600045032226,302.23435990676484,229
492685000,-233257.38944778452,65696.67081193338,-167560.71863585114,298.64287992357515,301.29859978771105,229
492690000,-234541.23035464576,65531.733053731616,-169009.49730091414,297.8931084890603,301.28510394359273,229
492695000,-233533.7949282804,65489.01724530314,-168044.77768297726,297.6989316473774,300.6644376395837,229
492700000,-234889.47127044993,65909.49577606842,-168979.9754943815,299.6103362561931,300.4721698927675,229
492705000,-234501.2756973207,64734.091710036155,-169767.18398728454,294.26720317173863,301.2783729159951,229
492710000,-233737.3429679626,65658.37183438288,-168078.97113357973,298.46878104135703,302.9100675280093,229
492715000,-232933.74605994998,65700.6002251071,-167233.14583484287,298.6607421874024,302.680940196163,229
492720000,-233704.8868340468,65569.96169187478,-168134.92514217203,298.06688762352076,302.11776409450994,229
492725000,-234509.68443857925,65102.50015636554,-169407.1842822137,295.9419084199685,300.20100700696935,229
492730000,-233674.62632918265,66183.30857082107,-167491.31775836158,300.85503009797,303.2054630761367,229
492735000,-233707.4808905085,65635.06826222362,-168072.4126282849,298.36284803415685,300.8218276162426,229
492740000,-234257.9648921797,65725.58588201267,-168532.37901016703,298.77432158865423,302.89177306031354,229
492745000,-234353.46288649132,66033.14179712231,-168320.321089369,300.1724043695733,300.2705227444056,230
492750000,-234818.9809255756,65094.39322120766,-169724.58770436794,295.90505604323494,300.0284467940557,229
492755000,-233945.17882081284,65143.660797790275,-168801.51802302257,296.1290158082527,301.3670021015289,229
492760000,-233958.20076304348,65585.64586635178,-168372.5548966917,298.1381844940798,302.53796460459404,229
492765000,-233676.37176289246,65394.19168625376,-168282.1800766387,297.2678751311966,301.4126169301158,229
492770000,-233665.40648789774,65979.71098295366,-167685.69550494407,299.9295194254387,301.44460522920997,229
492775000,-233285.573859022,65786.23269681889,-167499.3411622031,299.05000891356855,303.7593798212528,229
492780000,-232865.7413654162,64700.51883017778,-168165.22253523843,294.1145881091438,303.00036906626724,229
492785000,-233297.31062502554,65978.5327626164,-167318.77786240913,299.92416349019334,303.0650569938837,229
492790000,-233871.22816702886,66086.48313171638,-167784.7450353125,300.41488255888277,302.0295198530744,229
492795000,-233300.5020025,65616.14968229202,-167684.35232020798,298.2768482547919,302.62387433660547,229
492800000,-234677.872287255,64898.76502255001,-169779.107264705,295.0157724932568,301.15275357420876,229
492805000,-233477.81411468354,65465.31738101912,-168012.49673366442,297.59119718174765,302.7831505553418,229
492810000,-233129.3122172316,65084.27606701583,-168045.03615021578,295.8590656448306,301.83062960366846,229
492815000,-234188.41794570792,65546.90534030605,-168641.51260540186,297.9620784277439,300.11134904730454,229
492820000,-233531.0641877195,65636.53854432085,-167894.52564339864,298.36953161909946,301.9607577845176,229
492825000,-233010.41627659416,64802.909072720344,-168207.50720387383,294.5800320430764,301.6104262736935,229
492830000,-234348.17413911573,64370.38560906029,-169977.78853005543,292.6138737701295,302.6355366579365,229
492835000,-232606.1241312332,65447.39949303388,-167158.72463819932,297.50974633189594,304.1294931125218,229
492840000,-233035.40304006427,66119.34949487634,-166916.05354518793,300.5642859491216,302.5076890948337,229
492845000,-234151.89125554333,66210.00826296615,-167941.8829925772,300.9764011333167,301.6141487524,229
492850000,-234247.50094867754,65306.61408666347,-168940.88686201407,296.8697662736974,301.76527744213047,229
492855000,-234842.2017380111,64890.585548247676,-169951.61618976342,294.9785903692356,302.3508238941803,229
492860000,-233057.7442193895,65872.44318256562,-167185.3010368239,299.44190316672973,302.83112044011597,229
492865000,-233765.4210872734,65212.92176781874,-168552.49931945466,296.44386122279144,303.3491515035747,229
492870000,-233332.45285312948,66071.01638597628,-167261.4364671532,300.34457407241337,302.8373246256862,229
492875000,-233153.18994249986,65644.49667029618,-167508.69327220367,298.4057075414209,303.0456333937957,229
492880000,-234535.53548896732,65601.43895098311,-168934.0965379842,298.20997644668387,299.8732790269356,229
492885000,-233587.02466954268,64864.631906300434,-168722.39276324224,294.8606107169969,300.4642856569566,229
492890000,-232304.07815260137,65843.08295790484,-166460.99519469653,299.30843792504345,304.5719851798105,230
492895000,-234222.26136606932,65361.67872679094,-168860.58263927838,297.1200782378561,301.0950561182823,230
492900000,-233323.31176615274,65466.71986841041,-167856.59189774233,297.5975725865956,301.51442604112157,229
492905000,-233655.74150181585,64956.501699473185,-168699.23980234266,295.27823095972786,302.1581227770925,229
492910000,-233716.69453671807,64983.855323023396,-168732.83921369468,295.4025746260419,301.43895095718034,229
492915000,-233486.8844494247,66214.75767687778,-167272.1267725469,300.99799094343933,300.89161476809426,229
492920000,-233934.3518077524,66264.7712448911,-167669.5805628613,301.22534182442246,300.93346957939764,229
492925000,-233135.25672624097,65806.92643075169,-167328.3302954893,299.1440781597219,301.61556648781686,229
492930000,-234325.73097929498,64840.17704067181,-169485.55393862317,294.7494441782787,300.98840113831443,229
492935000,-232126.96305809356,65409.25672767381,-166717.70633041975,297.3363575565653,303.9648630095164,229
492940000,-233417.03153415676,65277.422110150335,-168139.60942400643,296.73706585176126,301.57468690144043,229
492945000,-234143.16619131737,65944.22584350198,-168198.9403478154,299.7682116436383,299.78055457100453,229
492950000,-232417.9737259657,65298.593447817024,-167119.3802781487,296.833306181362,305.6918128611159,229
492955000,-234267.36840388598,66015.67912313575,-168251.68928075023,300.0930228242673,302.0832009340455,229
492960000,-234950.2796232996,65582.92225264711,-169367.3573706525,298.12580353427603,300.85161712468096,229
492965000,-233217.811284062,65054.34150889737,-168163.46977516462,295.72298960725897,302.24104666965417,229
492970000,-233356.46101775835,65999.18999131664,-167357.2710264417,300.0180667914419,302.38681666303535,229
492975000,-233708.99210282345,65638.3070991158,-168070.68500370765,298.37757108732114,302.43825408915103,229
492980000,-233222.26616969518,64976.935816943645,-168245.33035275154,295.3711200455012,302.7715980455545,229
492985000,-233610.48097968078,65143.74045847403,-168466.74052120675,296.1293779285202,302.0291002460163,229
492990000,-233210.12168381363,65603.31412270875,-167606.80756110488,298.21850057245115,303.35658652447006,229
492995000,-233367.53653858765,65212.8303659698,-168154.70617261785,296.44344572972216,302.0954189075638,229
493000000,-232570.50354623888,65306.14830760297,-167264.3552386359,296.86764894266196,303.41200121958565,229
493005000,-233423.02087294427,65096.9854303801,-168326.03544256417,295.91683966640875,303.2589152481224,229
493010000,-232944.23592825583,64652.91514322464,-168291.3207850312,293.8981920271055,301.5071169271384,229
493015000,-234431.75104537397,65447.31454263977,-168984.4365027342,297.50936016574724,300.33863811431945,229
493020000,-233383.2711110576,65496.99728474062,-167886.273826317,297.73520718356605,301.6320243932257,229
493025000,-234293.6626204471,65507.654920210945,-168786.00770023616,297.7836544931587,300.9614917667202,229
493030000,-232827.66896694177,65619.78553179046,-167207.8834351513,298.29337604153915,302.0010579034279,229
493035000,-233946.68145784107,65636.75108827348,-168309.9303695676,298.37049779801447,301.8128650679325,229
493040000,-234674.2142553816,65017.237185569364,-169656.97706981224,295.55432136518,300.51012328190745,229
493045000,-233463.7005073675,65061.70358465149,-168401.996922716,295.75645601397724,302.4818800951982,229
493050000,-233413.54700233834,65736.51445596002,-167677.03254637832,298.8240005260609,302.0378990581373,229
493055000,-233014.9388447816,65349.92318138131,-167665.0156634003,297.0666400667461,302.5584610796345,229
493060000,-233538.74128103862,65701.99183431471,-167836.7494467239,298.6670681423762,301.9902720875659,229
493065000,-233371.77119619166,65580.95753835735,-167790.8136578343,298.11687236734673,302.2470357080542,229
493070000,-234402.31341797486,65057.80557093327,-169344.5078470416,295.7387364852948,300.2741307472598,229
493075000,-233832.516325949,65728.53976875124,-168103.97655719775,298.7877493199483,301.9492555358068,229
493080000,-233239.10494223703,65473.75003215889,-167765.35491007814,297.6295301930045,304.3026703013712,229
493085000,-233449.9269749683,65040.25417125691,-168409.67280371138,295.65895161216105,302.20509297523955,229
493090000,-233913.51226560352,65511.20633268685,-168402.30593291667,297.7997984474336,302.3417750870446,229
493095000,-232847.0289851434,65691.72183330264,-167155.30715184077,298.62038293533055,302.6572801147944,229
493100000,-233209.13798423228,64457.15509863722,-168751.98288559506,293.00830913399943,302.75333674067355,229
493105000,-233234.30786885996,65937.91495228838,-167296.39291657158,299.7395236948638,302.57807059372914,229
493110000,-233510.01215979573,65426.934168652864,-168083.07799114287,297.4167153862455,303.14746464276425,229
493115000,-233869.7853542501,65401.24574406544,-168468.53961018467,297.29994135485737,301.7415398597114,229
493120000,-234135.6207695068,66189.57746112416,-167946.04330838262,300.88352711967445,300.72715846800753,229
493125000,-234214.93240872025,65634.92234853632,-168580.01006018394,298.3621847420409,302.7841559918206,229
493130000,-233949.4068409882,65881.54275211866,-168067.86408886954,299.48326784508856,303.2008757037058,229
493135000,-233089.32859695074,65331.17002395098,-167758.15857299976,296.98139226235304,301.15923389803766,229
493140000,-232958.69171744725,65314.10511136416,-167644.5866060831,296.90381885448335,302.25891035696424,229
493145000,-233833.14591701212,65007.183794761775,-168825.96212225035,295.5086208213523,301.7436896001891,229
493150000,-232407.76537500368,65468.29545021095,-166939.46992479273,297.60473484125254,303.84367820913303,229
493155000,-233557.87810192932,65428.49079884816,-168129.38730308117,297.42379149099713,302.4927147252145,229
493160000,-233272.7127925118,64997.24221665267,-168275.47057585913,295.4634285539086,302.7421232693709,229
493165000,-232502.6953111398,64994.4906147453,-167508.2046963945,295.4509203657788,302.55749301225006,229
493170000,-234718.31563170347,65330.59969252243,-169387.71593918104,296.97879965882794,300.8647906293797,229
493175000,-233817.47777809016,65766.33565288398,-168051.14212520618,298.9595612481199,302.53392081737576,229
493180000,-234317.83114541927,64785.30171953936,-169532.5294258799,294.4999928173925,301.79056748494554,229
493185000,-234467.2206633608,65754.17241490708,-168713.0482484537,298.90426979463035,301.1937882642439,229
493190000,-233034.26713072462,66639.91436688084,-166394.35276384378,302.930661454016,303.2970835785332,229
493195000,-233936.12673196755,65654.9558394393,-168281.17089252826,298.453252665944,299.199592808359,229
493200000,-233063.1052374856,66218.07068149766,-166845.03455598795,301.01305114707907,302.3091930222012,229
493205000,-232917.90250761155,65517.99567135135,-167399.9068362602,297.830661315011,301.8916843229576,229
493210000,-232975.005464233,65320.90803734615,-167654.09742688684,296.9347434870722,303.2612327783374,229
493215000,-232540.2368064071,65665.8122188042,-166874.4245876029,298.50260342236754,302.0468801998846,229
493220000,-234509.8277840356,65727.153449465,-168782.6743345706,298.78144741181467,300.88149722855655,229
493225000,-233218.6828476917,65215.618405519286,-168003.0644421724,296.4561195555052,301.7568040033337,229
493230000,-233466.11132862954,66020.26875419328,-167445.84257443628,300.11388629603636,303.3581449840298,229
493235000,-234556.6032295057,66149.44096769203,-168407.16226181368,300.70107528702493,300.5265214274332,229
493240000,-232687.96642181394,65554.40099347528,-167133.56542833865,297.9961520485485,303.5305527525005,229
493245000,-234624.5719699792,65846.68776643137,-168777.88420354784,299.32482460623487,302.4076111516566,229
493250000,-234034.7616760768,65278.36592704081,-168756.395749036,296.7413562395512,301.52187348476525,229
493255000,-233254.1438335788,66212.05300969689,-167042.0908238819,300.98569611044167,303.1652491958046,229
493260000,-233796.02357151592,65112.28424435516,-168683.73932716076,295.9863847713351,302.0600456772078,229
493265000,-233303.0935223028,64594.31446196383,-168708.77906033897,293.6318059834761,302.31094400914,229
493270000,-234494.83525673137,65104.1105182076,-169390.72473852377,295.9492287771843,302.16278814152076,229
493275000,-232809.71000006818,65735.04030571744,-167074.66969435074,298.8172993573648,303.6822684356248,229
493280000,-233355.94715205696,65220.453944734996,-168135.49320732197,296.47810087266356,303.49579207539153,229
493285000,-233609.89542084676,66079.15985278034,-167530.73556806642,300.38159251412236,301.91137309107177,229
493290000,-233286.96482189582,65263.4907073956,-168023.47411450022,296.67373670298355,303.94570972430415,229
493295000,-234108.33997922065,65780.06854902071,-168328.27143019994,299.02198802867485,299.51641548919554,229
493300000,-233772.13947523106,65512.15531648125,-168259.9841587498,297.80411232285314,301.2243817110415,229
493305000,-232768.66830719472,66151.223313878,-166617.44499331672,300.70917744793235,302.8612559912071,229
493310000,-233887.10162884113,65431.69354643504,-168455.4080824061,297.4383504899722,302.83375867094,229
493315000,-233894.58915382973,64987.34390383691,-168907.24524999282,295.4184329611465,301.5289394811347,229
493320000,-233707.653666422,65090.6758623292,-168616.9778040928,295.8881577324461,303.9549496651319,229
493325000,-232879.154552215,66025.1594832564,-166853.9950689586,300.1361184943241,304.06817844908954,229
493330000,-233109.00926553854,66029.91341787908,-167079.09584765945,300.1577288546231,301.5965927532634,229
493335000,-232762.7221005566,65643.95288478001,-167118.76921577659,298.40323560988156,303.92572574889437,229
493340000,-233973.080732845,65857.12273563189,-168115.95799721312,299.37225972304435,302.6869825267296,229
493345000,-232654.53964812797,65535.38723242632,-167119.15241570165,297.909719596376,303.5760285027617,229
493350000,-233711.87801876292,64700.855859896605,-169011.0221588663,294.11612017347227,303.07371030759754,229
493355000,-233913.01065535145,65361.43237753026,-168551.5782778212,297.11895838731016,300.15293528899775,229
493360000,-233425.81497121695,66213.09815788898,-167212.71681332798,300.9904471284487,302.24049582885175,229
493365000,-233750.44493640913,65093.42755549867,-168657.01738091046,295.90066633543375,302.8947672296879,229
493370000,-233035.01613695733,65716.9301670625,-167318.08596989483,298.73497457748044,301.3911677967167,229
493375000,-233332.62334950734,65776.01604864514,-167556.6073008622,299.0035662370057,303.05563540976516,229
493380000,-233750.92333184532,65313.93547036755,-168436.98786147777,296.9030477031426,302.5607835199786,229
493385000,-233788.62117428705,65430.43347278191,-168358.18770150514,297.43262246722713,303.24383040092647,229
493390000,-234219.49350397848,65908.37529208127,-168311.1182118972,299.60524277792854,300.35819189973313,229
493395000,-233263.10415532114,65750.2467675507,-167512.85738777043,298.8864246493957,302.94590725782405,229
493400000,-234458.6565493443,65486.34499453462,-168972.31155480968,297.68678417239084,299.6717819194307,229
493405000,-233806.09512489918,65200.555079835234,-168605.54004506394,296.3876449295019,303.77503406283495,229
493410000,-233849.19327165117,65699.25722445727,-168149.93604719389,298.6546371964363,300.6979503515883,229
493415000,-233347.11925877118,65085.5398468785,-168261.5794118927,295.864810515204,303.46986851305934,229
493420000,-233585.3455119864,65510.714496257424,-168074.63101572898,297.7975626652255,303.7749756455254,229
493425000,-232740.6422491765,65230.98037490531,-167509.6618742712,296.525951751293,303.6170893339357,229
493430000,-232684.94626094424,65846.43821398076,-166838.50804696348,299.32369019467916,303.79750154710086,229
493435000,-233031.4969401739,65809.28406363502,-167222.2128765389,299.15479544973647,302.21331315539845,229
493440000,-234175.4886770104,65733.97018572304,-168441.51849128737,298.8124348229365,301.39524718675256,229
493445000,-233153.86562458728,65551.92234880413,-167601.94327578315,297.98488466507604,303.18827976643723,229
493450000,-233638.84707773896,65373.780752828374,-168265.0663249106,297.1750914350861,301.6207214799601,229
493455000,-234252.54053003388,64804.313068292686,-169448.2274617412,294.58641430378987,301.96428560889456,229
493460000,-232474.4325284236,65404.40125868702,-167070.0312697366,297.314285642971,303.4226936575348,229
493465000,-232713.26168167987,65041.25735022573,-167672.00433145414,295.6635118471414,304.1275946493997,229
493470000,-233868.21872282238,64631.818433111766,-169236.4002897106,293.80229093825034,303.379608846421,229
493475000,-234846.08848558692,64992.03925438982,-169854.0492311971,295.43977701091404,301.454711289369,229
493480000,-234126.72333576414,65810.21269600384,-168316.5106397603,299.1590168119697,302.1795008197137,229
493485000,-233285.2719768791,65809.8794086189,-167475.3925682602,299.15750175948295,302.71451828622327,229
493490000,-233421.81793307513,65900.8948652366,-167520.92306783854,299.57123837270774,302.76383789085634,229
493495000,-233275.9466982712,65266.79974663217,-168009.14695163904,296.688778880847,300.5496436006007,229
493500000,-234137.46558339032,65108.413625956164,-169029.05195743416,295.9687897758585,299.95711462368956,229
493505000,-233438.58618804836,65218.49943340231,-168220.08675464604,296.4692160861741,301.6037448530479,229
493510000,-233026.88632452488,65926.124740626,-167100.7615838989,299.6859279384541,304.1843838895587,229
493515000,-233771.1121164558,65270.99442384741,-168500.1176926084,296.7078469777296,302.49510686965664,229
493520000,-232852.2271966131,66435.29345879587,-166416.93373781722,302.0004989887367,303.8305701581287,229
493525000,-233539.40608521784,65894.96045597631,-167644.44562924153,299.5442618296008,301.5189876702156,229
493530000,-233275.93956902507,66356.76682292856,-166919.1727460965,301.6435338579882,302.5583526540743,229
493535000,-235042.77730365377,65851.82326901914,-169190.95403463463,299.3481694921128,300.35320520368253,229
493540000,-233818.7720961813,65575.99109024275,-168242.78100593854,298.0942959666006,302.4524667842295,229
493545000,-234231.83939554612,64949.02776405297,-169282.81163149315,295.2442560631209,299.1135817039794,229
493550000,-233804.90804731823,65190.51415591396,-168614.39389140427,296.3420010574475,303.61470765267245,229
493555000,-233808.78936112695,66688.10904463864,-167120.68031648832,303.14974405264235,301.3877177507345,229
493560000,-232296.72683684737,64957.46757578611,-167339.25926106126,295.2826216248891,304.416763222679,229
493565000,-233977.41118346108,66013.19017905992,-167964.22100440116,300.0817086219251,303.01240857676663,229
493570000,-233033.53228537063,65749.58834725921,-167283.94393811142,298.88343161292033,302.69424187548987,229
493575000,-234779.008817052,64965.88520912567,-169813.12360792633,295.3208863684689,302.5479859802421,229
493580000,-233589.51105372002,65208.31581441322,-168381.1952393068,296.4229235531528,303.8632048232005,229
493585000,-233056.8207942536,64688.4551900283,-168368.3656042253,294.05974940587197,304.06194251120564,229
493590000,-233110.84593654214,65632.96856010647,-167477.87737643567,298.35330324171156,302.08655397082134,229
493595000,-233465.10884445533,65997.98988791765,-167467.11895653768,300.012611380523,302.42079173685966,229
493600000,-233725.9110092169,65857.56964072085,-167868.34136849607,299.37429125708053,301.7042215966841,229
493605000,-233802.2750920162,65628.38583535922,-168173.88925665698,298.33247116453776,302.3585453407241,229
493610000,-234032.45339097967,65504.79879117885,-168527.65459980082,297.77067114728993,302.9497743398919,229
493615000,-233308.00449352828,65727.06944610848,-167580.9350474198,298.7810655506944,303.2989847379924,229
493620000,-233449.07830340252,65523.29306939914,-167925.7852340034,297.8547421426928,302.0891856008792,229
493625000,-232564.28738153027,65441.806904035286,-167122.480477495,297.484323629891,302.88089723590565,229
493630000,-233698.315704572,66083.33566814417,-167614.98003642785,300.4005748691012,301.27243417088226,229
493635000,-234784.09159070835,64951.2394083034,-169832.85218240495,295.25430972033297,300.1041839630967,229
493640000,-234325.0580565033,65293.6311911064,-169031.4268653969,296.8107488338334,299.96190088474526,229
493645000,-233554.73550706496,65487.17845440211,-168067.55705266286,297.69057290098317,302.439240750736,229
493650000,-234007.9982852214,64796.1773354038,-169211.8209498176,294.5494310187893,301.09699555028345,229
493655000,-233507.33376143686,66189.80589248438,-167317.5278689525,300.8845655193138,302.23768870384055,229
493660000,-232604.2148704701,65782.20406844147,-166822.01080202864,299.0316956388485,303.3425626141182,229
493665000,-234151.94537219568,66436.9924698146,-167714.95290238108,302.00822232596806,301.73632572820225,229
493670000,-233345.00239089946,65479.88928030408,-167865.11311059538,297.65743788945224,303.1301472937291,229
493675000,-233870.2703534884,65955.67110993122,-167914.59924355717,299.82023935350065,303.76745399805736,229
493680000,-234703.29142198456,65546.97811017977,-169156.31331180478,297.962409223877,301.536036975595,229
493685000,-233449.12004895904,65615.05525727401,-167834.06479168503,298.27187323497435,302.7560252920993,229
493690000,-233870.47961398028,65670.83195130923,-168199.64766267105,298.525422042447,301.8801920842967,229
493695000,-232785.71370849642,65633.67637181189,-167152.03733668453,298.35652080088977,301.8080607057121,229
493700000,-233302.33757053874,65472.74375762281,-167829.59381291593,297.6249558862438,302.8733676654188,229
493705000,-233312.95874005673,65534.0132879382,-167778.94545211853,297.9034739414027,301.3625582020971,229
493710000,-233612.93866273412,65204.21557758667,-168408.72308514745,296.4042847618851,302.0727159513629,229
493715000,-233376.2170386226,65721.6247869379,-167654.5922516847,298.75631530574583,302.3298499375401,229
493720000,-233070.6216188355,65622.60312973321,-167448.01848910228,298.30618423339564,303.99757132303847,229
493725000,-232376.32259563683,65436.30973286758,-166940.01286276925,297.45933467674206,303.3639744575623,229
493730000,-233767.78728279262,65019.718648000504,-168748.06863479211,295.5656015575809,302.7871735464676,229
493735000,-233776.7467641742,65684.05769971467,-168092.68906445953,298.58554343892166,302.8869911000811,229
493740000,-234222.1617113673,65190.80507214146,-169031.35663922585,296.34332349980144,303.48230165755956,229
493745000,-233652.88580562174,65700.22343579901,-167952.66236982273,298.65902938456617,302.5664017150491,229
493750000,-233577.63447669055,65305.65953007096,-168271.9749466196,296.865427065541,301.1138704273406,229
493755000,-234373.45636639348,65869.1249330648,-168504.33143332868,299.4268191209937,302.38751222485917,229
493760000,-233780.87978352793,65317.28122278722,-168463.5985607407,296.9182567712091,302.0815026593914,229
493765000,-233563.89665788435,65608.47016875789,-167955.42648912646,298.24193884446873,303.3340171593839,229
493770000,-234242.16362024797,65925.25238661701,-168316.91123363096,299.68196240549275,301.6480191587259,229
493775000,-234477.3934043264,66263.05626399282,-168214.33714033358,301.21754589156706,301.6324271373358,229
493780000,-234289.77754608355,65807.36722823011,-168482.41031785344,299.1460819298794,301.4637682968617,229
493785000,-233578.60623720917,65306.46429384244,-168272.14194336673,296.8690853478771,302.122331444027,229
493790000,-233254.4444020961,66054.14807922789,-167200.2963228682,300.26789439223296,303.4020866390864,229
493795000,-233443.4267947327,65519.86532232509,-167923.5614724076,297.83916034463226,303.51768996287325,229
493800000,-233754.7219867413,65822.81023784447,-167931.91174889682,299.2162825170465,301.71375257704227,229
493805000,-232799.70076479646,65076.08368866809,-167723.61707612837,295.82182486180534,303.0440079881034,229
493810000,-233846.7697280415,64698.553828742064,-169148.21589929942,294.105655636911,300.3912112637881,229
493815000,-232633.3285633619,65958.4493564975,-166674.8792068644,299.8328686624966,302.01454289147046,229
493820000,-234020.52464532293,65160.37249904731,-168860.15214627562,296.20498359368446,301.5385316633833,229
493825000,-233211.97770210076,65280.065229350934,-167931.91247274983,296.74908090093027,303.7550274753323,229
