,0
417,-9.22156
418,-7.191857
419,-10.520798
420,-12.752621
421,-10.689525
422,-6.6079655
423,-7.855476
424,-8.46854
425,-6.7476325
426,-8.45083
427,-9.675474
428,-6.577911
429,-11.375228
430,-10.003936
431,-7.0921354
432,-8.339641
433,-10.578842
434,-6.8834715
435,-6.6658993
436,-6.406573
437,-8.921212
438,-7.219404
439,-8.577621
440,-8.68706
441,-7.307989
442,-8.811993
443,-6.4818497
444,-9.464306
445,-6.737557
446,-7.174802
447,-8.144688
448,-7.0978794
449,-7.2288504
450,-5.75548
451,-10.446818
452,-10.584693
453,-8.993215
454,-7.9285984
455,-6.877786
456,-5.614868
457,-8.537702
458,-8.164071
459,-6.3981776
460,-5.6831193
461,-5.785978
462,-5.645425
463,-6.6528416
464,-10.227515
465,-9.238713
466,-4.8966165
467,-7.8388777
468,-9.425294
469,-7.178469
470,-7.8732
471,-8.054064
472,-9.233898
473,-9.31272
474,-6.940995
475,-5.711788
476,-8.743859
477,-7.691061
478,-6.801742
479,-7.8337574
480,-8.710196
481,-8.199439
482,-8.667021
483,-4.9133325
484,-9.357847
485,-9.961554
486,-8.754309
487,-11.427261
488,-6.95666
489,-8.456548
490,-7.057068
491,-8.246921
492,-6.5285707
493,-6.3506107
494,-7.72002
495,-9.137769
496,-7.463371
497,-9.467107
498,-8.48935
499,-9.79816
